date,study_site,longitude,latitude
2003-02-22,Kennedy,-122.41052227431798,55.19786952519181
2003-02-22,Kennedy,-122.41024163211495,55.1977243879939
2003-02-22,Kennedy,-122.41116748131813,55.196731382115615
2003-02-22,Kennedy,-122.41122819573583,55.196875455889455
2003-12-02,Kennedy,-122.84363118196268,55.10315796080472
2003-12-03,Kennedy,-122.84580888005578,55.10337640694702
2003-12-03,Kennedy,-122.84294115310145,55.10326490861063
2003-12-04,Kennedy,-122.84258018181863,55.103390250669136
2003-12-05,Kennedy,-122.84880105723559,55.10373960806921
2003-12-06,Kennedy,-122.85418963119936,55.117477192245616
2003-12-07,Kennedy,-122.84870233417642,55.10497959177154
2003-12-08,Kennedy,-122.84540373132968,55.11088841825039
2003-12-08,Kennedy,-122.83217562120883,55.11031376835332
2003-12-09,Kennedy,-122.8342472258437,55.109732496384964
2003-12-10,Kennedy,-122.85424191177454,55.10311719912014
2003-12-11,Kennedy,-122.86333582002227,55.10205837200075
2003-12-12,Kennedy,-122.82567596447711,55.11258715555647
2003-12-13,Kennedy,-122.84477888805193,55.102233841522896
2003-12-14,Kennedy,-122.86610434637049,55.10370593472325
2003-12-15,Kennedy,-122.8575474146553,55.10353447752332
2003-12-16,Kennedy,-122.86506708730978,55.11385028748006
2003-12-17,Kennedy,-122.85931186902027,55.11433802302787
2003-12-18,Kennedy,-122.82638522348276,55.12255393166358
2003-12-18,Kennedy,-122.84722526817616,55.118286409533155
2003-12-19,Kennedy,-122.86125883260569,55.122526733296546
2003-12-20,Kennedy,-122.83560792652716,55.04936426904543
2003-12-21,Kennedy,-122.80205617831513,55.02910397197696
2003-12-22,Kennedy,-122.7948774579683,55.02873263025415
2003-12-23,Kennedy,-122.790241504343,55.02077176081754
2003-12-23,Kennedy,-122.77289730374224,55.01498033835207
2003-12-24,Kennedy,-122.80950567277347,55.035082821910436
2003-12-25,Kennedy,-122.80971688492164,55.03673664710046
2003-12-26,Kennedy,-122.81287311984032,55.03769409630488
2003-12-27,Kennedy,-122.81842579089034,55.03816979686648
2003-12-28,Kennedy,-122.81878867580288,55.04097408753454
2003-12-28,Kennedy,-122.85247137135208,55.12000026192258
2003-12-29,Kennedy,-122.85002120001938,55.1211115664896
2003-12-30,Kennedy,-122.8504568798299,55.12201072704071
2003-12-31,Kennedy,-122.84025963530156,55.12720082524229
2004-01-01,Kennedy,-122.86266977892274,55.11804419183442
2004-01-02,Kennedy,-122.86085123662508,55.117988211345185
2004-01-02,Kennedy,-122.8534349733138,55.11376496161739
2004-01-03,Kennedy,-122.85624777492096,55.1119261283265
2004-01-04,Kennedy,-122.85522506302708,55.108626957325676
2004-01-05,Kennedy,-122.86421433010081,55.10180773846043
2004-01-06,Kennedy,-122.82290059014986,55.04535650190694
2004-01-07,Kennedy,-122.80964444428233,55.0355143855199
2004-01-07,Kennedy,-122.84627877118423,55.07486347025466
2004-01-09,Kennedy,-122.86314504877159,55.10284895033285
2004-01-10,Kennedy,-122.86111556357905,55.114106449353116
2004-01-12,Kennedy,-122.84976722208519,55.11775938065551
2004-01-12,Kennedy,-122.85267318432899,55.11628918225801
2004-01-13,Kennedy,-122.85479437688022,55.1150066931947
2004-01-14,Kennedy,-122.85985087385208,55.12606570323467
2004-01-15,Kennedy,-122.8554290484488,55.12593473071
2004-01-16,Kennedy,-122.8523383432412,55.12630844747739
2004-01-17,Kennedy,-122.858868787963,55.11550572448093
2004-01-17,Kennedy,-122.8362872927542,55.124517652361384
2004-01-18,Kennedy,-122.83775622761108,55.125777691484565
2004-01-19,Kennedy,-122.83905672604149,55.12604900323365
2004-01-20,Kennedy,-122.83880592543801,55.126021713035286
2004-01-22,Kennedy,-122.8380063712178,55.12596673541604
2004-01-22,Kennedy,-122.85366602315649,55.11488852201862
2004-01-23,Kennedy,-122.85642222770002,55.115736509134294
2004-01-24,Kennedy,-122.80134863078828,55.1341349130593
2004-01-25,Kennedy,-122.66131160905759,55.17306917725454
2004-01-26,Kennedy,-122.62554212512327,55.16678205707561
2004-01-27,Kennedy,-122.5898064865417,55.17052218095929
2004-01-28,Kennedy,-122.60359192795124,55.18937595059136
2004-01-29,Kennedy,-122.53365239983215,55.23210965008006
2004-01-30,Kennedy,-122.5319124157313,55.23700944190218
2004-01-31,Kennedy,-122.5537964163188,55.22351330095285
2004-02-01,Kennedy,-122.53397519146206,55.22198344915965
2004-02-02,Kennedy,-122.5185391644388,55.21410551943696
2004-02-04,Kennedy,-122.46107823125016,55.18157759070258
2004-02-05,Kennedy,-122.44143173102036,55.17827209606097
2004-02-06,Kennedy,-122.38027827587491,55.21314011355749
2004-02-07,Kennedy,-122.44406696501528,55.213438455996936
2004-02-08,Kennedy,-122.45404973820357,55.20863994504293
2004-02-09,Kennedy,-122.47995955158451,55.213731513503895
2004-02-10,Kennedy,-122.48754344423686,55.191046372466246
2004-02-11,Kennedy,-122.44144559595811,55.168297352907494
2004-02-11,Kennedy,-122.44000951095221,55.16659235142414
2004-02-12,Kennedy,-122.39888042800128,55.18955429623362
2004-02-13,Kennedy,-122.37581694484548,55.19190968832862
2004-02-14,Kennedy,-122.32370098543319,55.18242982350501
2004-02-15,Kennedy,-122.27855477100985,55.2100199003006
2004-02-16,Kennedy,-122.28714534963612,55.195386681256544
2004-02-16,Kennedy,-122.31065111898157,55.19877484725141
2004-02-17,Kennedy,-122.31230913627572,55.1946414962655
2004-02-18,Kennedy,-122.31167895075592,55.19201392465774
2004-02-19,Kennedy,-122.31308980488569,55.18944279215979
2004-02-20,Kennedy,-122.31248377811468,55.194534644457434
2004-02-21,Kennedy,-122.30792666627848,55.19552433209599
2004-02-21,Kennedy,-122.28177108318522,55.20507840710093
2004-02-22,Kennedy,-122.28145337249696,55.20090686236372
2004-02-23,Kennedy,-122.28646574770512,55.2149460120967
2004-02-24,Kennedy,-122.283069853457,55.211502305624656
2004-02-25,Kennedy,-122.27272213252942,55.205833569415844
2004-02-26,Kennedy,-122.27972416096209,55.21227339861589
2004-02-26,Kennedy,-122.2884791756405,55.20428198479578
2004-02-27,Kennedy,-122.27803357710422,55.208426231557986
2004-02-28,Kennedy,-122.2893466668136,55.214684249626465
2004-02-29,Kennedy,-122.29218336122085,55.21514106999296
2004-03-01,Kennedy,-122.29051728646161,55.214259717940465
2004-03-02,Kennedy,-122.28791430451456,55.21568236877727
2004-03-02,Kennedy,-122.31824362626944,55.19301233408235
2004-03-03,Kennedy,-122.3164179682061,55.18587593079703
2004-03-04,Kennedy,-122.26600500035678,55.151551356015254
2004-03-05,Kennedy,-122.25421887161389,55.140678088516175
2004-03-06,Kennedy,-122.25910213155315,55.143835160308896
2004-03-08,Kennedy,-122.25516272668165,55.140540076196004
2004-03-09,Kennedy,-122.2515763857052,55.13601588116786
2004-03-10,Kennedy,-122.24288691076706,55.136806943595886
2004-03-11,Kennedy,-122.24515992688728,55.139382190338466
2004-03-12,Kennedy,-122.26359283744455,55.131712660545155
2004-03-12,Kennedy,-122.2403698467054,55.137186687832134
2004-03-13,Kennedy,-122.24257960640968,55.13895280499845
2004-03-14,Kennedy,-122.23857150925785,55.13771465615458
2004-03-15,Kennedy,-122.26427077980068,55.124698308594006
2004-03-16,Kennedy,-122.24176326070551,55.138156918480156
2004-03-17,Kennedy,-122.23826579271706,55.13811713804076
2004-03-18,Kennedy,-122.24157744439518,55.139683465265186
2004-03-19,Kennedy,-122.25008411380878,55.141146976339776
2004-03-20,Kennedy,-122.2526459664835,55.1459345278766
2004-03-22,Kennedy,-122.25981183982049,55.130072188627366
2004-03-23,Kennedy,-122.27360437084064,55.125401327148104
2004-03-24,Kennedy,-122.29773786554671,55.12189427977926
2004-03-25,Kennedy,-122.35149196691015,55.11796856865764
2004-03-26,Kennedy,-122.3729935144964,55.11260836152972
2004-03-27,Kennedy,-122.40266244959636,55.10155134075917
2004-03-28,Kennedy,-122.41504038609108,55.067435904928494
2004-03-29,Kennedy,-122.41934993737392,55.068292272229606
2004-03-30,Kennedy,-122.41575938697807,55.06107692415814
2004-03-31,Kennedy,-122.41715967189606,55.05952897166025
2004-04-01,Kennedy,-122.41890556848404,55.05464866265129
2004-04-01,Kennedy,-122.45444605245596,55.057706740066465
2004-04-02,Kennedy,-122.42430681690209,55.05461141516258
2004-04-03,Kennedy,-122.41838970171158,55.05027875942635
2004-04-04,Kennedy,-122.4187673901568,55.05338090663247
2004-04-05,Kennedy,-122.39827415756851,55.05145708942619
2004-04-06,Kennedy,-122.41941221911554,55.052089926998526
2004-04-06,Kennedy,-122.42880460333656,55.05315881340843
2004-04-08,Kennedy,-122.3991182818532,55.02434888403588
2004-04-09,Kennedy,-122.39782441069134,55.02718224004215
2004-04-10,Kennedy,-122.39140563274866,55.02440941432922
2004-04-11,Kennedy,-122.39892251514205,55.02802341703945
2004-04-11,Kennedy,-122.4052172998995,55.02973482411361
2004-04-13,Kennedy,-122.3912946982503,55.02140734822825
2004-04-14,Kennedy,-122.40819968725044,55.02587616065021
2004-04-15,Kennedy,-122.4049539578248,55.03061421815706
2004-04-16,Kennedy,-122.41148189690306,55.04528500919557
2004-04-16,Kennedy,-122.39985616628351,55.041966145044896
2004-04-17,Kennedy,-122.43545777450242,55.05090727453096
2004-04-18,Kennedy,-122.45182911177298,55.04986776043876
2004-04-19,Kennedy,-122.4655486061194,55.017523420545864
2004-04-20,Kennedy,-122.47158354202485,55.017675585013116
2004-04-21,Kennedy,-122.46612926796816,55.01972766832185
2004-04-21,Kennedy,-122.4555503809785,55.01438773351482
2004-04-23,Kennedy,-122.53071004967687,54.984829570419464
2004-04-24,Kennedy,-122.48569597024695,54.98670551356019
2004-04-25,Kennedy,-122.4765101335862,54.987654854605275
2004-04-26,Kennedy,-122.46012643455471,54.98805953864647
2004-04-26,Kennedy,-122.45372824433905,55.021883323844996
2004-04-27,Kennedy,-122.44367395636844,55.051016986269104
2004-04-28,Kennedy,-122.45162122338579,55.050190337838
2004-04-29,Kennedy,-122.43733793244937,55.05300983082954
2004-04-30,Kennedy,-122.398881235381,55.02764577810446
2004-05-01,Kennedy,-122.39972205820557,55.019535068553076
2004-05-01,Kennedy,-122.39724897508538,55.007148336230095
2004-05-02,Kennedy,-122.34305715092027,54.983116165856345
2004-05-03,Kennedy,-122.3317701873297,54.93634187625576
2004-05-04,Kennedy,-122.30558838927809,54.93128838370831
2004-05-05,Kennedy,-122.35577082718821,54.98350768088268
2004-05-06,Kennedy,-122.46966087235762,55.0199677721099
2004-05-07,Kennedy,-122.51375516597149,55.00935913135192
2004-05-08,Kennedy,-122.51392377700545,55.01093244542807
2004-05-09,Kennedy,-122.51756975461046,55.009419246636725
2004-05-10,Kennedy,-122.52136825331135,55.00557903049846
2004-05-11,Kennedy,-122.53219398251764,54.98891517651683
2004-05-12,Kennedy,-122.48399420901626,55.01702789012911
2004-05-13,Kennedy,-122.49391198257628,55.010635188599245
2004-05-14,Kennedy,-122.49199062152435,55.01171455236886
2004-05-15,Kennedy,-122.51957842469946,55.006201033541785
2004-05-16,Kennedy,-122.48794739438404,55.013629709346034
2004-05-16,Kennedy,-122.48674526868588,55.01347187430034
2004-05-17,Kennedy,-122.47611613012786,55.017901870930125
2004-05-18,Kennedy,-122.4828286604784,55.01402144375857
2004-05-20,Kennedy,-122.3996505899977,55.0421089158631
2004-05-21,Kennedy,-122.3692158246861,55.0568367232295
2004-05-23,Kennedy,-122.33586240371588,55.04974870868828
2004-05-24,Kennedy,-122.36090358300444,55.07841492786251
2004-05-25,Kennedy,-122.33057406118618,55.03272614130968
2004-05-26,Kennedy,-122.31357957487585,55.012771086689746
2004-05-28,Kennedy,-122.330192052386,55.007786221035204
2004-05-29,Kennedy,-122.33057049698724,55.00853419297842
2004-05-30,Kennedy,-122.32789122179373,55.00979552365632
2004-05-31,Kennedy,-122.31576192718515,55.01226215310158
2004-05-31,Kennedy,-122.30867161084149,55.01445076194148
2004-06-01,Kennedy,-122.30907885069284,55.011685194162425
2004-06-02,Kennedy,-122.30351492712973,55.00970337689755
2004-06-03,Kennedy,-122.3153724405648,55.01401235359314
2004-06-04,Kennedy,-122.31513696642722,55.01406494833114
2004-06-05,Kennedy,-122.31674625290596,55.01231261692051
2004-06-05,Kennedy,-122.31518862459438,55.013786653819245
2004-06-06,Kennedy,-122.31501447399971,55.01391148635982
2004-06-07,Kennedy,-122.31495315154423,55.013839248206494
2004-06-08,Kennedy,-122.31504605428196,55.01389369087586
2004-06-09,Kennedy,-122.31389838266615,55.016996595775325
2004-06-10,Kennedy,-122.3139735462415,55.01351021134602
2004-06-10,Kennedy,-122.31377909378672,55.017571066622295
2004-06-11,Kennedy,-122.31489490419676,55.014503930175216
2004-06-12,Kennedy,-122.31517620343288,55.01359786488904
2004-06-13,Kennedy,-122.32286664305744,55.01659749597898
2004-06-14,Kennedy,-122.32747086982508,55.009685361770885
2004-06-15,Kennedy,-122.3153544999654,55.02057248168599
2004-06-15,Kennedy,-122.31709669528769,55.01929718481855
2004-06-16,Kennedy,-122.32012744144322,55.008413387133494
2004-06-17,Kennedy,-122.37020569803984,55.03067303552481
2004-06-18,Kennedy,-122.37975263010559,55.04867717112453
2004-06-19,Kennedy,-122.3465893752348,55.04463049797317
2004-06-20,Kennedy,-122.3342628421002,55.02916971232565
2004-06-21,Kennedy,-122.33694095803028,55.03183537277784
2004-06-23,Kennedy,-122.40356761432206,55.053379289524614
2004-06-24,Kennedy,-122.37872236163672,55.077815166358
2004-06-25,Kennedy,-122.38000957175556,55.07763300950443
2004-06-26,Kennedy,-122.35262923153113,55.10581594470618
2004-06-27,Kennedy,-122.35790890130241,55.113796894274394
2004-06-28,Kennedy,-122.34952803790436,55.11339298462105
2004-06-29,Kennedy,-122.36850496735208,55.12385417018657
2004-06-30,Kennedy,-122.37795211382229,55.128449885093964
2004-06-30,Kennedy,-122.37300133614994,55.116113112303765
2004-07-02,Kennedy,-122.3587825788215,55.115041624523286
2004-07-03,Kennedy,-122.36255526461036,55.114414395165824
2004-07-04,Kennedy,-122.37672329236577,55.08348441073589
2004-07-05,Kennedy,-122.34627751642724,55.03398873264097
2004-07-06,Kennedy,-122.3375128538432,55.03984552415238
2004-07-07,Kennedy,-122.333704895055,55.04299699969623
2004-07-08,Kennedy,-122.34233365658396,55.02736235286253
2004-07-10,Kennedy,-122.32596682753599,54.98654543766939
2004-07-10,Kennedy,-122.3284193703192,54.98473471135085
2004-07-11,Kennedy,-122.33432227146837,55.00670353193427
2004-07-13,Kennedy,-122.37984419689106,55.029581232329505
2004-07-14,Kennedy,-122.34300945197634,55.042472429919215
2004-07-15,Kennedy,-122.36900274729271,55.056449198639285
2004-07-15,Kennedy,-122.3750592040836,55.05657928627536
2004-07-17,Kennedy,-122.38097057059049,55.089446129514606
2004-07-18,Kennedy,-122.35752622735144,55.11321974450013
2004-07-19,Kennedy,-122.37412674214292,55.10830968177517
2004-07-20,Kennedy,-122.36437654421913,55.097457482784996
2004-07-20,Kennedy,-122.37035766364323,55.083829102952926
2004-07-21,Kennedy,-122.36965863417623,55.05754895174754
2004-07-22,Kennedy,-122.37041054144636,55.04155681165785
2004-07-23,Kennedy,-122.36665907083768,54.99167079492332
2004-07-24,Kennedy,-122.31705387700673,54.99144737356736
2004-07-25,Kennedy,-122.327937299641,54.96213955703382
2004-07-26,Kennedy,-122.33266107794789,54.96077263399636
2004-07-27,Kennedy,-122.33934901821287,54.961510111746904
2004-07-28,Kennedy,-122.3268571323462,54.96789404763693
2004-07-31,Kennedy,-122.36953537784255,55.057422502284815
2004-08-01,Kennedy,-122.3585211897592,55.06284675436483
2004-08-02,Kennedy,-122.3714481511482,55.099201601771824
2004-08-03,Kennedy,-122.36986178714871,55.082487552325446
2004-08-05,Kennedy,-122.4825035004845,55.02226968666081
2004-08-07,Kennedy,-122.39675706129368,54.97740922983615
2004-08-08,Kennedy,-122.32910389250998,54.99897333208932
2004-08-09,Kennedy,-122.31513551512508,55.01873798076952
2004-08-11,Kennedy,-122.32829029742201,55.005565028740044
2004-08-12,Kennedy,-122.31827677040155,55.01703917470029
2004-08-13,Kennedy,-122.33465989609772,55.03069960274333
2004-08-14,Kennedy,-122.3308457050911,55.03238614480192
2004-08-16,Kennedy,-122.36218124957807,55.06407017395436
2004-08-16,Kennedy,-122.35317542604818,55.05645601277838
2004-08-18,Kennedy,-122.352208032068,55.0504388751749
2004-08-20,Kennedy,-122.36439896927776,55.06047817579866
2004-08-21,Kennedy,-122.36932782771669,55.05568702825815
2004-08-23,Kennedy,-122.35434242662028,55.04717012413454
2004-08-24,Kennedy,-122.35596475474053,55.061161766751454
2004-08-25,Kennedy,-122.37367233662891,55.1082983602929
2004-08-26,Kennedy,-122.35475937724951,55.103967046796726
2004-08-26,Kennedy,-122.35961186652857,55.11612435886442
2004-08-27,Kennedy,-122.37177813151636,55.1231252141818
2004-08-28,Kennedy,-122.36730994968599,55.11017061513958
2004-08-30,Kennedy,-122.372935095999,55.108330514040745
2004-08-31,Kennedy,-122.36685437197494,55.08346046979317
2004-08-31,Kennedy,-122.36448764374434,55.05784558731131
2004-09-01,Kennedy,-122.36704400821395,55.0535903027219
2004-09-04,Kennedy,-122.35551685305359,55.054931731417206
2004-09-05,Kennedy,-122.35422812754204,55.0562189641154
2004-09-05,Kennedy,-122.3636273017595,55.054839593537004
2004-09-06,Kennedy,-122.36361369141785,55.0527366739829
2004-09-08,Kennedy,-122.35204103286787,55.045270721764275
2004-09-09,Kennedy,-122.37294997062958,55.06432380584587
2004-09-10,Kennedy,-122.36065186415588,55.06276809488159
2004-09-12,Kennedy,-122.53455505263571,55.106233382581685
2004-09-13,Kennedy,-122.52839690348131,55.10474492374385
2004-09-14,Kennedy,-122.52905583861894,55.106023537011964
2004-09-15,Kennedy,-122.48979423845616,55.10337622397034
2004-09-18,Kennedy,-122.53393959895182,55.106590484548256
2004-09-19,Kennedy,-122.54063220368427,55.10935674103842
2004-09-20,Kennedy,-122.53268192446914,55.1069091764176
2004-09-22,Kennedy,-122.53594938483472,55.10899751464211
2004-09-23,Kennedy,-122.53348304327056,55.10810743292552
2004-09-25,Kennedy,-122.5314277968072,55.10558336380775
2004-09-27,Kennedy,-122.53256643868716,55.107402983516465
2004-09-27,Kennedy,-122.52087751927309,55.104410049295566
2004-09-30,Kennedy,-122.50237563747956,55.111282356270436
2004-10-02,Kennedy,-122.53340808297483,55.10512367244277
2004-10-02,Kennedy,-122.5043983279212,55.112512746608715
2004-10-04,Kennedy,-122.48590980938101,55.11172622106617
2004-10-07,Kennedy,-122.48790979997698,55.09875829733561
2004-10-07,Kennedy,-122.49218788459896,55.10124746319454
2004-10-09,Kennedy,-122.5315948436213,55.10604231088465
2004-10-12,Kennedy,-122.52904484868591,55.10695807679647
2004-10-12,Kennedy,-122.53065188201656,55.1223039862304
2004-10-15,Kennedy,-122.65600491601269,55.140236556860465
2004-10-16,Kennedy,-122.83650197598448,55.079631459888276
2004-10-17,Kennedy,-122.85193291946487,55.10448931539079
2004-10-17,Kennedy,-122.84655099104677,55.10603728185447
2004-10-18,Kennedy,-122.86074170467391,55.11792518243765
2004-10-19,Kennedy,-122.8486786007004,55.11126096617268
2004-10-20,Kennedy,-122.85373254205489,55.122428070073575
2004-10-21,Kennedy,-122.85240331991152,55.10443596848302
2004-10-22,Kennedy,-122.85554023087562,55.103819675073964
2004-10-22,Kennedy,-122.82444117670195,55.11532619414256
2004-10-23,Kennedy,-122.82235260747377,55.13023136261214
2004-10-24,Kennedy,-122.8460661435695,55.1179973906257
2004-10-25,Kennedy,-122.85634211532185,55.10747803681559
2004-10-26,Kennedy,-122.86932931382314,55.114448025775786
2004-10-27,Kennedy,-122.8621324909692,55.091947444189294
2004-10-27,Kennedy,-122.85093510675745,55.10306826681557
2004-10-28,Kennedy,-122.86790576906755,55.108758185886344
2004-10-29,Kennedy,-122.86480320593165,55.11771408596971
2004-10-30,Kennedy,-122.84824973773596,55.116876847126036
2004-10-31,Kennedy,-122.84477888546158,55.126496751453494
2004-11-01,Kennedy,-122.83824195158086,55.1297592432449
2004-11-01,Kennedy,-122.82494018834423,55.115937978008745
2004-11-02,Kennedy,-122.83702260994751,55.101828316586456
2004-11-03,Kennedy,-122.842694798146,55.10214130572147
2004-11-04,Kennedy,-122.85306135084144,55.10877713383324
2004-11-05,Kennedy,-122.8347565310753,55.115466426534205
2004-11-06,Kennedy,-122.83714689088856,55.10595318511825
2004-11-06,Kennedy,-122.81455942968321,55.11297512713157
2004-11-07,Kennedy,-122.81976245276495,55.12379340611725
2004-11-09,Kennedy,-122.82684294601259,55.110989263493245
2004-11-10,Kennedy,-122.81373383255672,55.115211448727635
2004-11-11,Kennedy,-122.84289357041706,55.103408627736556
2004-11-11,Kennedy,-122.83259131985021,55.10086976221623
2004-11-12,Kennedy,-122.81332790032141,55.10139891980082
2004-11-13,Kennedy,-122.83319466791231,55.1027577092632
2004-11-14,Kennedy,-122.83233910159159,55.101219880488
2004-11-15,Kennedy,-122.8516665383754,55.10447101882371
2004-11-16,Kennedy,-122.8243858654168,55.1029160701841
2004-11-16,Kennedy,-122.8164517648648,55.10028936640917
2004-11-17,Kennedy,-122.84397049875177,55.100543387866395
2004-11-18,Kennedy,-122.84444460283869,55.107598222551744
2004-11-19,Kennedy,-122.81472991819919,55.110009916698466
2004-11-20,Kennedy,-122.80209283758221,55.091487275072296
2004-11-21,Kennedy,-122.80604093646929,55.09155652929963
2004-11-21,Kennedy,-122.80405011514236,55.07252032251069
2004-11-22,Kennedy,-122.81939007333237,55.074251439582795
2004-11-23,Kennedy,-122.81439352149596,55.070972903473574
2004-11-24,Kennedy,-122.83420853345994,55.10771951861381
2004-11-25,Kennedy,-122.82813431491316,55.10230136195585
2004-11-26,Kennedy,-122.81707030751184,55.09868175090068
